cleist,ext,neither_freq,dim_freq,dim_bh_norm,com_freq,com_bh_norm
0.83,0.44,0.257309941520468,0.257309941520468,0.346456692913387,0.485380116959065,0.653543307086616
0.84,0.44,0.255813953488373,0.255813953488373,0.343750000000001,0.488372093023257,0.656250000000001
0.85,0.44,0.254335260115608,0.254335260115608,0.341085271317831,0.491329479768788,0.658914728682173
0.86,0.44,0.252873563218392,0.252873563218392,0.33846153846154,0.49425287356322,0.661538461538465
0.87,0.44,0.251428571428572,0.251428571428572,0.33587786259542,0.497142857142858,0.664122137404581
0.88,0.44,0.25,0.25,0.333333333333334,0.500000000000001,0.666666666666668
0.89,0.44,0.248587570621469,0.248587570621469,0.330827067669173,0.502824858757062,0.669172932330827
0.9,0.44,0.247191011235956,0.247191011235956,0.328358208955226,0.505617977528092,0.671641791044781
0.91,0.44,0.245810055865922,0.245810055865922,0.325925925925927,0.508379888268157,0.674074074074076
0.92,0.44,0.244444444444445,0.244444444444445,0.323529411764707,0.511111111111113,0.676470588235297
0.93,0.44,0.243093922651934,0.243093922651934,0.321167883211679,0.513812154696133,0.678832116788322
0.94,0.44,0.241758241758242,0.241758241758242,0.318840579710145,0.516483516483517,0.681159420289856
0.95,0.44,0.240437158469947,0.240437158469947,0.31654676258993,0.519125683060112,0.683453237410076
0.96,0.44,0.23913043478261,0.23913043478261,0.314285714285716,0.521739130434784,0.685714285714289
0.97,0.44,0.237837837837838,0.237837837837838,0.312056737588653,0.524324324324325,0.687943262411349
0.98,0.44,0.236559139784947,0.236559139784947,0.309859154929579,0.526881720430109,0.690140845070425
0.99,0.44,0.235294117647059,0.235294117647059,0.307692307692308,0.529411764705883,0.692307692307694
1,0.44,0.23404255319149,0.23404255319149,0.305555555555557,0.531914893617023,0.694444444444447
0,0.45,1,0,NaN,0,NaN
0.01,0.45,0.560039398033632,0.430461785931628,0.978409848535789,0.00949881603473847,0.0215901514642091
0.02,0.45,0.496948728146875,0.481676611879716,0.957509977273949,0.0213746599734064,0.0424900227260475
0.03,0.45,0.484708222174735,0.483093849594975,0.937515152354696,0.0321979282302902,0.0624848476453054
0.04,0.45,0.478802448791456,0.478652154578654,0.918369922246878,0.0425453966298873,0.0816300777531163
0.05,0.45,0.473690632709717,0.473678606028173,0.900000333391212,0.0526307612621092,0.0999996666087856
0.06,0.45,0.468750434190289,0.468749634600638,0.882352974512434,0.0624999312090726,0.117647025487564
0.07,0.45,0.46391754901633,0.463917507008586,0.865384617902215,0.0721649439750771,0.134615382097772
0.08,0.45,0.459183674379358,0.459183672769855,0.849056603908721,0.0816326528507866,0.150943396091279
0.09,0.45,0.454545454568023,0.454545454529126,0.833333333337878,0.0909090909028538,0.166666666662128
0.1,0.45,0.450000000000259,0.449999999999831,0.818181818181896,0.099999999999915,0.181818181818113
0.11,0.45,0.445544554455447,0.445544554455446,0.803571428571431,0.108910891089109,0.196428571428572
0.12,0.45,0.441176470588235,0.441176470588235,0.789473684210527,0.117647058823529,0.210526315789474
0.13,0.45,0.436893203883495,0.436893203883495,0.775862068965518,0.12621359223301,0.224137931034483
0.14,0.45,0.432692307692307,0.432692307692307,0.762711864406777,0.134615384615384,0.23728813559322
0.15,0.45,0.428571428571428,0.428571428571428,0.749999999999997,0.142857142857143,0.249999999999999
0.16,0.45,0.424528301886791,0.424528301886791,0.737704918032782,0.150943396226414,0.262295081967211
0.17,0.45,0.420560747663551,0.420560747663551,0.725806451612902,0.158878504672897,0.274193548387096
0.18,0.45,0.41666666666667,0.41666666666667,0.714285714285723,0.166666666666668,0.285714285714289
0.19,0.45,0.412844036697251,0.412844036697251,0.703125000000009,0.174311926605506,0.296875000000004
0.2,0.45,0.409090909090912,0.409090909090912,0.692307692307702,0.181818181818183,0.307692307692312
0.21,0.45,0.405405405405407,0.405405405405407,0.681818181818187,0.18918918918919,0.318181818181821
0.22,0.45,0.401785714285716,0.401785714285716,0.67164179104478,0.196428571428572,0.328358208955226
0.23,0.45,0.398230088495576,0.398230088495576,0.661764705882355,0.20353982300885,0.338235294117648
0.24,0.45,0.394736842105264,0.394736842105264,0.65217391304348,0.210526315789474,0.347826086956523
0.25,0.45,0.391304347826087,0.391304347826087,0.642857142857144,0.217391304347826,0.357142857142858
0.26,0.45,0.387931034482759,0.387931034482759,0.63380281690141,0.224137931034483,0.366197183098592
0.27,0.45,0.384615384615383,0.384615384615383,0.624999999999997,0.23076923076923,0.374999999999998
0.28,0.45,0.38135593220339,0.38135593220339,0.616438356164385,0.237288135593221,0.383561643835617
0.29,0.45,0.378151260504201,0.378151260504201,0.608108108108107,0.243697478991596,0.391891891891891
0.3,0.45,0.374999999999999,0.374999999999999,0.599999999999998,0.249999999999999,0.399999999999998
0.31,0.45,0.37190082644628,0.37190082644628,0.592105263157892,0.256198347107437,0.407894736842103
0.32,0.45,0.368852459016393,0.368852459016393,0.584415584415583,0.262295081967213,0.415584415584415
0.33,0.45,0.365853658536585,0.365853658536585,0.576923076923076,0.268292682926829,0.423076923076922
0.34,0.45,0.36290322580645,0.36290322580645,0.569620253164554,0.274193548387096,0.430379746835441
0.35,0.45,0.359999999999999,0.359999999999999,0.562499999999997,0.279999999999999,0.437499999999998
0.36,0.45,0.357142857142858,0.357142857142858,0.555555555555557,0.285714285714286,0.444444444444446
0.37,0.45,0.354330708661418,0.354330708661418,0.548780487804879,0.291338582677166,0.451219512195123
0.38,0.45,0.351562500000001,0.351562500000001,0.542168674698798,0.296875000000001,0.457831325301207
0.39,0.45,0.348837209302326,0.348837209302326,0.535714285714287,0.302325581395349,0.464285714285716
0.4,0.45,0.346153846153847,0.346153846153847,0.529411764705884,0.307692307692308,0.470588235294119
0.41,0.45,0.34351145038168,0.34351145038168,0.523255813953489,0.312977099236641,0.476744186046512
0.42,0.45,0.340909090909093,0.340909090909093,0.517241379310349,0.31818181818182,0.482758620689659
0.43,0.45,0.338345864661656,0.338345864661656,0.511363636363641,0.323308270676694,0.488636363636368
0.44,0.45,0.33582089552239,0.33582089552239,0.505617977528094,0.328358208955226,0.494382022471914
0.45,0.45,0.333333333333335,0.333333333333335,0.500000000000004,0.333333333333335,0.500000000000004
0.46,0.45,0.330882352941179,0.330882352941179,0.494505494505499,0.338235294117649,0.50549450549451
0.47,0.45,0.328467153284673,0.328467153284673,0.489130434782613,0.343065693430659,0.510869565217396
0.48,0.45,0.32608695652174,0.32608695652174,0.483870967741938,0.347826086956523,0.516129032258067
0.49,0.45,0.323741007194246,0.323741007194245,0.478723404255321,0.352517985611512,0.521276595744683
0.5,0.45,0.321428571428572,0.321428571428572,0.473684210526317,0.357142857142858,0.526315789473685
0.51,0.45,0.319148936170213,0.319148936170213,0.468750000000001,0.361702127659575,0.531250000000001
0.52,0.45,0.316901408450705,0.316901408450705,0.463917525773198,0.366197183098592,0.536082474226806
0.53,0.45,0.314685314685316,0.314685314685316,0.459183673469389,0.370629370629372,0.540816326530615
0.54,0.45,0.312500000000001,0.312500000000001,0.454545454545457,0.375000000000001,0.545454545454548
0.55,0.45,0.310344827586207,0.310344827586207,0.450000000000001,0.379310344827587,0.550000000000001
0.56,0.45,0.308219178082192,0.308219178082192,0.445544554455447,0.383561643835617,0.554455445544556
0.57,0.45,0.306122448979593,0.306122448979593,0.441176470588238,0.387755102040818,0.558823529411768
0.58,0.45,0.304054054054055,0.304054054054055,0.436893203883496,0.391891891891893,0.563106796116506
0.59,0.45,0.302013422818793,0.302013422818793,0.432692307692309,0.395973154362417,0.567307692307695
0.6,0.45,0.300000000000001,0.300000000000001,0.428571428571431,0.400000000000002,0.571428571428575
0.61,0.45,0.298013245033113,0.298013245033114,0.424528301886794,0.403973509933776,0.57547169811321
0.62,0.45,0.296052631578948,0.296052631578948,0.420560747663553,0.407894736842107,0.579439252336451
0.63,0.45,0.294117647058825,0.294117647058825,0.416666666666669,0.411764705882354,0.583333333333336
0.64,0.45,0.292207792207793,0.292207792207793,0.412844036697249,0.415584415584416,0.587155963302754
0.65,0.45,0.290322580645162,0.290322580645162,0.409090909090911,0.419354838709679,0.590909090909093
0.66,0.45,0.28846153846154,0.28846153846154,0.405405405405408,0.423076923076925,0.594594594594598
0.67,0.45,0.286624203821657,0.286624203821657,0.401785714285716,0.426751592356689,0.598214285714288
0.68,0.45,0.28481012658228,0.28481012658228,0.398230088495578,0.430379746835445,0.601769911504429
0.69,0.45,0.283018867924529,0.283018867924529,0.394736842105264,0.433962264150944,0.605263157894738
0.7,0.45,0.281250000000001,0.281250000000001,0.391304347826089,0.437500000000001,0.608695652173916
0.71,0.45,0.279503105590063,0.279503105590063,0.387931034482761,0.440993788819878,0.612068965517245
0.72,0.45,0.277777777777778,0.277777777777778,0.384615384615385,0.444444444444445,0.615384615384617
0.73,0.45,0.276073619631902,0.276073619631902,0.381355932203391,0.447852760736197,0.618644067796611
0.74,0.45,0.27439024390244,0.27439024390244,0.378151260504203,0.451219512195123,0.621848739495801
0.75,0.45,0.272727272727274,0.272727272727274,0.375000000000002,0.454545454545456,0.625000000000003
0.76,0.45,0.271084337349399,0.271084337349399,0.371900826446283,0.457831325301206,0.628099173553722
0.77,0.45,0.269461077844312,0.269461077844312,0.368852459016394,0.461077844311378,0.631147540983607
0.78,0.45,0.267857142857143,0.267857142857143,0.365853658536586,0.464285714285715,0.634146341463416
0.79,0.45,0.266272189349113,0.266272189349113,0.362903225806453,0.467455621301777,0.637096774193551
0.8,0.45,0.264705882352943,0.264705882352942,0.360000000000002,0.47058823529412,0.640000000000004
0.81,0.45,0.263157894736843,0.263157894736843,0.357142857142858,0.473684210526317,0.642857142857145
0.82,0.45,0.261627906976745,0.261627906976745,0.354330708661419,0.476744186046513,0.645669291338586
0.83,0.45,0.260115606936417,0.260115606936417,0.351562500000001,0.479768786127169,0.648437500000003
0.84,0.45,0.258620689655173,0.258620689655173,0.348837209302327,0.482758620689656,0.651162790697677
0.85,0.45,0.257142857142857,0.257142857142857,0.346153846153847,0.485714285714286,0.653846153846155
0.86,0.45,0.255681818181819,0.255681818181819,0.343511450381681,0.488636363636365,0.656488549618323
0.87,0.45,0.254237288135594,0.254237288135594,0.340909090909093,0.491525423728815,0.659090909090913
0.88,0.45,0.252808988764046,0.252808988764046,0.338345864661656,0.494382022471912,0.661654135338349
0.89,0.45,0.251396648044694,0.251396648044694,0.33582089552239,0.497206703910617,0.664179104477616
0.9,0.45,0.250000000000001,0.250000000000001,0.333333333333336,0.500000000000003,0.666666666666671
0.91,0.45,0.248618784530388,0.248618784530388,0.330882352941178,0.502762430939228,0.669117647058827
0.92,0.45,0.247252747252748,0.247252747252748,0.328467153284674,0.505494505494508,0.671532846715333
0.93,0.45,0.245901639344263,0.245901639344263,0.32608695652174,0.508196721311476,0.673913043478262
0.94,0.45,0.244565217391306,0.244565217391305,0.323741007194247,0.510869565217394,0.67625899280576
0.95,0.45,0.243243243243244,0.243243243243244,0.321428571428572,0.513513513513515,0.67857142857143
0.96,0.45,0.241935483870968,0.241935483870968,0.319148936170214,0.516129032258066,0.68085106382979
0.97,0.45,0.240641711229946,0.240641711229946,0.316901408450704,0.518716577540107,0.683098591549295
0.98,0.45,0.239361702127661,0.239361702127661,0.314685314685317,0.521276595744684,0.68531468531469
0.99,0.45,0.238095238095238,0.238095238095238,0.3125,0.523809523809524,0.687500000000001
1,0.45,0.236842105263159,0.236842105263159,0.310344827586209,0.526315789473687,0.689655172413797
0,0.46,1,0,NaN,0,NaN
0.01,0.46,0.560174610088568,0.430530126063424,0.978866013510771,0.00929526384800946,0.0211339864892321
0.02,0.46,0.49719393346597,0.481886255324768,0.958393876681983,0.0209198112092582,0.0416061233180096
0.03,0.46,0.485052048750448,0.483428025338883,0.938790074153739,0.0315199259106681,0.0612099258462591
0.04,0.46,0.479246582615793,0.479094439716582,0.920002488170155,0.0416589776676251,0.0799975118298445
0.05,0.46,0.474233360497489,0.474221061365067,0.901961109236187,0.0515455781374444,0.0980388907638144
0.06,0.46,0.469388205365874,0.469387374276977,0.884615417568384,0.0612244203571472,0.115384582431613
0.07,0.46,0.464646489372011,0.464646444550238,0.867924530849141,0.070707066077746,0.13207546915085
0.08,0.46,0.460000001010621,0.459999999215924,0.851851851994116,0.0799999997734584,0.148148148005889
0.09,0.46,0.455445544581591,0.455445544534565,0.836363636368786,0.0891089108838481,0.163636363631221
0.1,0.46,0.450980392157232,0.450980392156613,0.82142857142867,0.0980392156861572,0.178571428571335
0.11,0.46,0.446601941747574,0.446601941747572,0.80701754385965,0.106796116504854,0.192982456140351
0.12,0.46,0.442307692307692,0.442307692307692,0.793103448275862,0.115384615384615,0.206896551724138
0.13,0.46,0.43809523809524,0.438095238095239,0.779661016949157,0.123809523809524,0.220338983050849
0.14,0.46,0.433962264150942,0.433962264150942,0.766666666666663,0.132075471698113,0.233333333333332
0.15,0.46,0.429906542056074,0.429906542056074,0.754098360655736,0.14018691588785,0.245901639344262
0.16,0.46,0.425925925925924,0.425925925925924,0.741935483870963,0.148148148148148,0.258064516129031
0.17,0.46,0.422018348623853,0.422018348623853,0.730158730158729,0.155963302752293,0.269841269841269
0.18,0.46,0.418181818181821,0.418181818181821,0.718750000000007,0.163636363636365,0.281250000000003
0.19,0.46,0.414414414414417,0.414414414414417,0.707692307692316,0.171171171171172,0.292307692307695
0.2,0.46,0.410714285714289,0.410714285714289,0.696969696969708,0.17857142857143,0.303030303030308
0.21,0.46,0.407079646017702,0.407079646017702,0.686567164179111,0.185840707964603,0.313432835820899
0.22,0.46,0.403508771929826,0.403508771929826,0.676470588235298,0.192982456140352,0.323529411764708
0.23,0.46,0.4,0.4,0.666666666666667,0.2,0.333333333333334
0.24,0.46,0.396551724137932,0.396551724137932,0.657142857142859,0.206896551724138,0.342857142857144
0.25,0.46,0.393162393162394,0.393162393162394,0.647887323943664,0.213675213675214,0.352112676056339
0.26,0.46,0.389830508474578,0.389830508474577,0.638888888888892,0.220338983050848,0.361111111111113
0.27,0.46,0.386554621848739,0.386554621848739,0.630136986301368,0.226890756302521,0.369863013698629
0.28,0.46,0.383333333333334,0.383333333333334,0.621621621621622,0.233333333333333,0.378378378378379
0.29,0.46,0.380165289256198,0.380165289256198,0.613333333333332,0.239669421487603,0.386666666666666
0.3,0.46,0.377049180327868,0.377049180327868,0.605263157894734,0.245901639344262,0.394736842105261
0.31,0.46,0.373983739837398,0.373983739837398,0.597402597402596,0.252032520325203,0.402597402597401
0.32,0.46,0.370967741935483,0.370967741935483,0.589743589743588,0.258064516129032,0.410256410256409
0.33,0.46,0.367999999999999,0.367999999999999,0.582278481012657,0.264,0.417721518987341
0.34,0.46,0.365079365079364,0.365079365079364,0.574999999999997,0.269841269841269,0.424999999999998
0.35,0.46,0.362204724409448,0.362204724409448,0.5679012345679,0.275590551181102,0.432098765432098
0.36,0.46,0.359375000000001,0.359375000000001,0.560975609756099,0.28125,0.439024390243903
0.37,0.46,0.356589147286822,0.356589147286822,0.55421686746988,0.286821705426357,0.445783132530121
0.38,0.46,0.353846153846155,0.353846153846155,0.54761904761905,0.292307692307693,0.452380952380955
0.39,0.46,0.351145038167939,0.351145038167939,0.541176470588236,0.297709923664122,0.458823529411765
0.4,0.46,0.34848484848485,0.34848484848485,0.534883720930235,0.303030303030304,0.46511627906977
0.41,0.46,0.345864661654136,0.345864661654136,0.52873563218391,0.30827067669173,0.471264367816093
0.42,0.46,0.343283582089555,0.343283582089555,0.522727272727278,0.313432835820898,0.477272727272732
0.43,0.46,0.340740740740742,0.340740740740743,0.516853932584274,0.31851851851852,0.483146067415734
0.44,0.46,0.338235294117649,0.338235294117649,0.511111111111116,0.323529411764708,0.488888888888894
0.45,0.46,0.335766423357666,0.335766423357666,0.50549450549451,0.328467153284674,0.494505494505499
0.46,0.46,0.333333333333335,0.333333333333335,0.500000000000004,0.333333333333335,0.500000000000004
0.47,0.46,0.330935251798563,0.330935251798563,0.494623655913982,0.338129496402879,0.505376344086025
0.48,0.46,0.328571428571428,0.328571428571428,0.489361702127659,0.342857142857143,0.51063829787234
0.49,0.46,0.326241134751774,0.326241134751774,0.484210526315791,0.347517730496455,0.515789473684212
0.5,0.46,0.323943661971832,0.323943661971832,0.479166666666668,0.352112676056339,0.520833333333335
0.51,0.46,0.321678321678322,0.321678321678322,0.474226804123713,0.356643356643357,0.52577319587629
0.52,0.46,0.319444444444445,0.319444444444445,0.469387755102043,0.361111111111112,0.530612244897962
0.53,0.46,0.317241379310345,0.317241379310345,0.464646464646465,0.365517241379311,0.535353535353536
0.54,0.46,0.315068493150686,0.315068493150686,0.460000000000002,0.369863013698631,0.540000000000002
0.55,0.46,0.312925170068028,0.312925170068028,0.455445544554457,0.374149659863946,0.544554455445546
0.56,0.46,0.310810810810812,0.310810810810811,0.450980392156864,0.378378378378379,0.549019607843139
0.57,0.46,0.308724832214766,0.308724832214766,0.446601941747575,0.382550335570471,0.55339805825243
0.58,0.46,0.306666666666666,0.306666666666666,0.442307692307691,0.386666666666666,0.557692307692307
0.59,0.46,0.304635761589405,0.304635761589405,0.438095238095239,0.390728476821193,0.561904761904763
0.6,0.46,0.30263157894737,0.30263157894737,0.433962264150947,0.394736842105265,0.566037735849061
0.61,0.46,0.300653594771243,0.300653594771243,0.429906542056077,0.398692810457518,0.570093457943928
0.62,0.46,0.298701298701299,0.298701298701299,0.425925925925927,0.402597402597403,0.574074074074076
0.63,0.46,0.296774193548388,0.296774193548388,0.422018348623854,0.406451612903226,0.577981651376148
0.64,0.46,0.294871794871795,0.294871794871795,0.418181818181819,0.410256410256411,0.581818181818184
0.65,0.46,0.29299363057325,0.29299363057325,0.414414414414417,0.414012738853505,0.585585585585589
0.66,0.46,0.291139240506329,0.291139240506329,0.410714285714286,0.417721518987342,0.589285714285715
0.67,0.46,0.28930817610063,0.28930817610063,0.407079646017701,0.421383647798743,0.592920353982303
0.68,0.46,0.287500000000001,0.287500000000001,0.403508771929826,0.425000000000001,0.596491228070177
0.69,0.46,0.285714285714286,0.285714285714286,0.400000000000001,0.42857142857143,0.600000000000002
0.7,0.46,0.283950617283952,0.283950617283952,0.396551724137933,0.432098765432101,0.603448275862073
0.71,0.46,0.282208588957056,0.282208588957056,0.393162393162395,0.435582822085891,0.60683760683761
0.72,0.46,0.280487804878049,0.280487804878049,0.389830508474577,0.439024390243903,0.610169491525426
0.73,0.46,0.278787878787879,0.278787878787879,0.38655462184874,0.442424242424243,0.613445378151261
0.74,0.46,0.277108433734942,0.277108433734942,0.383333333333337,0.445783132530123,0.616666666666672
0.75,0.46,0.275449101796408,0.275449101796408,0.3801652892562,0.449101796407187,0.619834710743804
0.76,0.46,0.273809523809525,0.273809523809525,0.377049180327871,0.452380952380954,0.622950819672134
0.77,0.46,0.272189349112426,0.272189349112426,0.373983739837398,0.455621301775148,0.626016260162601
0.78,0.46,0.270588235294118,0.270588235294118,0.370967741935484,0.458823529411764,0.629032258064516
0.79,0.46,0.269005847953217,0.269005847953217,0.368000000000002,0.461988304093569,0.632000000000004
0.8,0.46,0.267441860465118,0.267441860465118,0.365079365079368,0.46511627906977,0.634920634920639
0.81,0.46,0.265895953757226,0.265895953757226,0.362204724409449,0.46820809248555,0.637795275590552
0.82,0.46,0.264367816091954,0.264367816091955,0.359375000000001,0.471264367816093,0.640625000000002
0.83,0.46,0.262857142857143,0.262857142857143,0.356589147286822,0.474285714285715,0.64341085271318
0.84,0.46,0.261363636363637,0.261363636363637,0.353846153846156,0.477272727272729,0.64615384615385
0.85,0.46,0.259887005649718,0.259887005649718,0.35114503816794,0.480225988700566,0.648854961832062
0.86,0.46,0.258426966292135,0.258426966292135,0.348484848484849,0.483146067415731,0.651515151515152
0.87,0.46,0.256983240223464,0.256983240223464,0.345864661654137,0.486033519553074,0.654135338345867
0.88,0.46,0.255555555555556,0.255555555555556,0.343283582089552,0.488888888888889,0.656716417910448
0.89,0.46,0.254143646408841,0.254143646408841,0.340740740740742,0.491712707182322,0.659259259259262
0.9,0.46,0.252747252747254,0.252747252747254,0.338235294117649,0.494505494505497,0.661764705882357
0.91,0.46,0.25136612021858,0.25136612021858,0.335766423357665,0.497267759562842,0.664233576642337
0.92,0.46,0.25,0.25,0.333333333333334,0.500000000000001,0.666666666666668
0.93,0.46,0.248648648648649,0.248648648648649,0.330935251798562,0.502702702702704,0.669064748201441
0.94,0.46,0.24731182795699,0.24731182795699,0.32857142857143,0.505376344086023,0.671428571428574
0.95,0.46,0.245989304812835,0.245989304812835,0.326241134751775,0.508021390374334,0.673758865248231
0.96,0.46,0.24468085106383,0.24468085106383,0.323943661971831,0.510638297872341,0.67605633802817
0.97,0.46,0.243386243386244,0.243386243386244,0.321678321678323,0.513227513227514,0.67832167832168
0.98,0.46,0.242105263157896,0.242105263157896,0.319444444444446,0.515789473684213,0.68055555555556
0.99,0.46,0.24083769633508,0.24083769633508,0.317241379310347,0.518324607329846,0.68275862068966
1,0.46,0.239583333333334,0.239583333333334,0.315068493150686,0.520833333333335,0.684931506849318
0,0.47,1,0,NaN,0,NaN
0.01,0.47,0.560304114104869,0.430595634844616,0.979303306347776,0.00910025105051371,0.0206966936522216
0.02,0.47,0.497428886117743,0.482087195658303,0.959241751747888,0.0204839182239519,0.0407582482521088
0.03,0.47,0.48538168527984,0.483748425054422,0.940014008863007,0.0308698896657369,0.0599859911369912
0.04,0.47,0.479672587586951,0.479518670733215,0.921571032572394,0.0408087416798312,0.0784289674276016
0.05,0.47,0.474754160323002,0.474741598338089,0.903846470502333,0.0505042413389102,0.096153529497669
0.06,0.47,0.470000465882764,0.469999604105888,0.886792485372117,0.0599999300113463,0.113207514627879
0.07,0.47,0.465346560843015,0.465346513232887,0.870370372940315,0.0693069259240923,0.129629627059674
0.08,0.47,0.460784314838391,0.460784312854684,0.854545454694222,0.0784313723069265,0.14545454530578
0.09,0.47,0.456310679643681,0.45631067958789,0.839285714291458,0.0873786407684323,0.160714285708549
0.1,0.47,0.451923076923581,0.451923076922731,0.824561403508899,0.0961538461536924,0.175438596491109
0.11,0.47,0.447619047619051,0.447619047619047,0.810344827586212,0.104761904761904,0.189655172413793
0.12,0.47,0.443396226415095,0.443396226415095,0.796610169491527,0.113207547169811,0.203389830508475
0.13,0.47,0.439252336448599,0.439252336448599,0.783333333333335,0.121495327102804,0.216666666666667
0.14,0.47,0.435185185185184,0.435185185185184,0.770491803278683,0.129629629629629,0.22950819672131
0.15,0.47,0.431192660550458,0.431192660550458,0.75806451612903,0.137614678899082,0.241935483870967
0.16,0.47,0.427272727272725,0.427272727272725,0.74603174603174,0.145454545454545,0.253968253968252
0.17,0.47,0.423423423423423,0.423423423423423,0.734375,0.153153153153153,0.265625
0.18,0.47,0.419642857142859,0.419642857142859,0.72307692307693,0.160714285714287,0.27692307692308
0.19,0.47,0.415929203539825,0.415929203539826,0.712121212121219,0.168141592920355,0.287878787878791
0.2,0.47,0.41228070175439,0.41228070175439,0.701492537313444,0.17543859649123,0.298507462686572
0.21,0.47,0.408695652173915,0.408695652173915,0.691176470588242,0.182608695652175,0.308823529411768
0.22,0.47,0.405172413793105,0.405172413793105,0.681159420289858,0.189655172413794,0.318840579710146
0.23,0.47,0.401709401709402,0.401709401709402,0.671428571428573,0.196581196581197,0.32857142857143
0.24,0.47,0.398305084745763,0.398305084745763,0.661971830985915,0.203389830508475,0.338028169014084
0.25,0.47,0.394957983193278,0.394957983193278,0.65277777777778,0.210084033613446,0.347222222222223
0.26,0.47,0.391666666666667,0.391666666666667,0.643835616438357,0.216666666666667,0.356164383561645
0.27,0.47,0.388429752066115,0.388429752066115,0.635135135135134,0.223140495867768,0.364864864864864
0.28,0.47,0.385245901639345,0.385245901639345,0.626666666666667,0.229508196721312,0.373333333333334
0.29,0.47,0.382113821138211,0.382113821138211,0.618421052631577,0.235772357723577,0.38157894736842
0.3,0.47,0.379032258064515,0.379032258064515,0.610389610389607,0.241935483870967,0.389610389610388
0.31,0.47,0.375999999999999,0.375999999999999,0.602564102564101,0.247999999999999,0.397435897435896
0.32,0.47,0.373015873015872,0.373015873015872,0.594936708860756,0.253968253968253,0.405063291139238
0.33,0.47,0.37007874015748,0.37007874015748,0.587499999999999,0.259842519685039,0.412499999999999
0.34,0.47,0.367187499999999,0.367187499999999,0.580246913580245,0.265625,0.419753086419752
0.35,0.47,0.364341085271317,0.364341085271317,0.573170731707315,0.271317829457364,0.426829268292682
0.36,0.47,0.361538461538462,0.361538461538462,0.566265060240966,0.276923076923078,0.433734939759038
0.37,0.47,0.358778625954199,0.358778625954199,0.559523809523811,0.282442748091603,0.440476190476192
0.38,0.47,0.356060606060607,0.356060606060607,0.552941176470591,0.287878787878789,0.447058823529414
0.39,0.47,0.353383458646617,0.353383458646617,0.546511627906977,0.293233082706767,0.453488372093024
0.4,0.47,0.350746268656717,0.350746268656717,0.540229885057472,0.298507462686568,0.45977011494253
0.41,0.47,0.348148148148149,0.348148148148149,0.53409090909091,0.303703703703704,0.465909090909092
0.42,0.47,0.345588235294119,0.345588235294119,0.528089887640453,0.308823529411766,0.471910112359554
0.43,0.47,0.343065693430658,0.343065693430658,0.522222222222226,0.313868613138688,0.477777777777781
0.44,0.47,0.340579710144929,0.340579710144929,0.516483516483521,0.318840579710147,0.483516483516488
0.45,0.47,0.33812949640288,0.33812949640288,0.510869565217396,0.323741007194247,0.489130434782613
0.46,0.47,0.335714285714287,0.335714285714287,0.505376344086025,0.32857142857143,0.494623655913982
0.47,0.47,0.333333333333335,0.333333333333335,0.500000000000004,0.333333333333335,0.500000000000004
0.48,0.47,0.330985915492958,0.330985915492958,0.494736842105264,0.338028169014085,0.505263157894738
0.49,0.47,0.32867132867133,0.32867132867133,0.489583333333335,0.342657342657344,0.510416666666669
0.5,0.47,0.326388888888889,0.326388888888889,0.484536082474228,0.347222222222223,0.515463917525775
0.51,0.47,0.324137931034483,0.324137931034483,0.479591836734695,0.351724137931035,0.520408163265308
0.52,0.47,0.321917808219179,0.321917808219178,0.474747474747476,0.356164383561644,0.525252525252526
0.53,0.47,0.319727891156463,0.319727891156463,0.470000000000002,0.360544217687076,0.530000000000002
0.54,0.47,0.317567567567568,0.317567567567568,0.465346534653466,0.364864864864865,0.534653465346535
0.55,0.47,0.315436241610739,0.315436241610739,0.460784313725493,0.369127516778525,0.539215686274513
0.56,0.47,0.313333333333334,0.313333333333334,0.456310679611652,0.373333333333334,0.543689320388351
0.57,0.47,0.311258278145696,0.311258278145696,0.451923076923078,0.37748344370861,0.548076923076924
0.58,0.47,0.30921052631579,0.30921052631579,0.447619047619049,0.381578947368422,0.552380952380954
0.59,0.47,0.307189542483661,0.307189542483661,0.443396226415096,0.385620915032681,0.556603773584907
0.6,0.47,0.305194805194806,0.305194805194806,0.4392523364486,0.389610389610391,0.560747663551404
0.61,0.47,0.303225806451613,0.303225806451613,0.435185185185186,0.393548387096775,0.564814814814816
0.62,0.47,0.301282051282052,0.301282051282052,0.43119266055046,0.397435897435898,0.568807339449543
0.63,0.47,0.299363057324842,0.299363057324842,0.427272727272729,0.401273885350319,0.572727272727275
0.64,0.47,0.29746835443038,0.29746835443038,0.423423423423424,0.405063291139241,0.576576576576577
0.65,0.47,0.295597484276731,0.295597484276731,0.41964285714286,0.408805031446543,0.580357142857147
0.66,0.47,0.293750000000001,0.293750000000001,0.415929203539825,0.412500000000001,0.584070796460179
0.67,0.47,0.291925465838511,0.291925465838511,0.412280701754389,0.416149068322983,0.587719298245618
0.68,0.47,0.290123456790125,0.290123456790125,0.408695652173915,0.419753086419755,0.59130434782609
0.69,0.47,0.288343558282209,0.288343558282209,0.405172413793104,0.423312883435583,0.594827586206897
0.7,0.47,0.286585365853659,0.286585365853659,0.401709401709403,0.426829268292684,0.598290598290601
0.71,0.47,0.284848484848487,0.284848484848487,0.398305084745766,0.430303030303033,0.601694915254242
